DATE;WIG20;WHV20(21);WIV20;WIV20(CALL);WIV20(PUT)
2019-03-05;2321.32;0.1452;0.2008;0.1827;0.2087
2019-03-06;2327.16;0.142;0.1873;0.1808;0.2006
2019-03-07;2308.48;0.143;0.1941;0.1838;0.2042
2019-03-08;2298.97;0.131;0.1847;0.1926;0.1836
2019-03-11;2300.22;0.1294;0.2008;0.1872;0.2286
2019-03-12;2310.1;0.1307;0.2172;0.1992;0.237
2019-03-13;2314.79;0.1279;0.1954;0.2185;0.1909
2019-03-14;2319.28;0.1236;0.187;0.2348;0.1808
2019-03-15;2346.25;0.1239;0.1738;0.1589;0.1836
2019-03-18;2345.84;0.121;0.1626;0.1633;0.1625
2019-03-19;2352.42;0.1196;0.1624;0.1524;0.163
2019-03-20;2351.83;0.1194;0.165;0.1538;0.1748
2019-03-21;2359.02;0.0962;0.1714;0.1445;0.1805
2019-03-22;2319.1;0.1044;0.1699;0.1521;0.176
2019-03-25;2312.79;0.1012;0.168;0.1755;0.1663
2019-03-26;2324.91;0.0999;0.1584;0.1584;0
2019-03-27;2315.17;0.1004;0.1713;0.1563;0.1806
2019-03-28;2313.77;0.0891;0.1635;0.1728;0.1599
2019-03-29;2312.09;0.0891;0.1718;0.1655;0.1735
2019-04-01;2340.74;0.0996;0.1839;0.1607;0.1858
2019-04-02;2371.14;0.1086;0.1516;0.1527;0.1507
2019-04-03;2407.63;0.1186;0.157;0.1444;0.1578
2019-04-04;2388.59;0.1232;0.1515;0.1539;0.1513
2019-04-05;2351.08;0.1333;0.1518;0.1399;0.1688
2019-04-08;2359.52;0.1323;0.1583;0.1481;0.1649
2019-04-09;2367.84;0.1325;0.1634;0.1603;0.165
2019-04-10;2391.8;0.1356;0.162;0.1539;0.1672
2019-04-11;2374.97;0.139;0.1607;0.1491;0.1721
2019-04-12;2366.71;0.1399;0.1567;0.1475;0.1698
2019-04-15;2358.19;0.1352;0.1493;0.1487;0.1727
2019-04-16;2372.18;0.1366;0.1661;0.1526;0.1742
2019-04-17;2378.31;0.1365;0.1592;0.1573;0.1661
2019-04-18;2365.36;0.1381;0.1551;0.1544;0.1632
2019-04-23;2370.63;0.1379;0.1413;0.138;0.1566
2019-04-24;2372.33;0.1225;0.1657;0.1492;0.1786
2019-04-25;2358.76;0.1241;0.162;0.1509;0.1711
2019-04-26;2372.25;0.1244;0.146;0.1434;0.1569
2019-04-29;2368.08;0.1233;0.1542;0.1402;0.163
2019-04-30;2334.21;0.1346;0.1493;0.1441;0.163
2019-05-02;2319.08;0.1368;0.1551;0.1471;0.1614
2019-05-06;2290.13;0.136;0.1584;0.1578;0.1649
2019-05-07;2233.8;0.1498;0.1708;0.1682;0.1827
2019-05-08;2221.82;0.1344;0.1684;0.1683;0.1707
2019-05-09;2179.4;0.1443;0.1784;0.1775;0.1809
2019-05-10;2191.91;0.1419;0.1777;0.1772;0.1796
2019-05-13;2172.97;0.1407;0.1808;0.1796;0.184
2019-05-14;2163.94;0.1381;0.1871;0.1867;0.1879
2019-05-15;2169.18;0.1303;0.185;0.1855;0.1827
2019-05-16;2188.43;0.1381;0.1873;0.1852;0.1926
2019-05-17;2184.35;0.1383;0.186;0.1839;0.1903
2019-05-20;2175.51;0.1383;0.1888;0.1844;0.1984
2019-05-21;2190.93;0.1394;0.1858;0.1848;0.1868
2019-05-22;2214.36;0.1467;0.1833;0.1746;0.1915
2019-05-23;2173.09;0.1562;0.1874;0.1878;0.1866
2019-05-24;2188.2;0.1595;0.1846;0.187;0.1828
2019-05-27;2189.66;0.1594;0.1826;0.1801;0.1857
2019-05-28;2192.87;0.1603;0.1906;0.1926;0.1787
2019-05-29;2187.45;0.1568;0.192;0.1906;0.1934
2019-05-30;2221.56;0.1707;0.1874;0.1882;0.1871
2019-05-31;2239.31;0.1695;0.1953;0.1906;0.2019
2019-06-03;2237.71;0.1687;0.1946;0.1872;0.2
2019-06-04;2233.75;0.164;0.1918;0.1856;0.1979
2019-06-05;2223.27;0.14;0.1923;0.1885;0.1963
2019-06-06;2260.94;0.1506;0.1934;0.1878;0.1961
2019-06-07;2280.6;0.1334;0.1862;0.1854;0.189
2019-06-10;2282.51;0.1328;0.1946;0.1808;0.2075
2019-06-11;2295.6;0.1275;0.1887;0.1801;0.1934
2019-06-12;2282.8;0.1286;0.1839;0.1749;0.1924
2019-06-13;2300.2;0.1298;0.1849;0.183;0.1901
2019-06-14;2286.46;0.1313;0.1753;0.1636;0.18
2019-06-17;2276.6;0.1325;0.2052;0.1834;0.2207
2019-06-18;2325.16;0.1463;0.2055;0.1883;0.2095
2019-06-19;2319.71;0.1467;0.1939;0.1686;0.2338
2019-06-21;2308.32;0.146;0.1642;0.1615;0.1824
2019-06-24;2331.08;0.1268;0.1606;0.1509;0.1679
2019-06-25;2303.31;0.1368;0.1587;0.1632;0.1561
2019-06-26;2317.17;0.1371;0.1542;0.1454;0.1618
2019-06-27;2335.13;0.1382;0.152;0.1511;0.1525
2019-06-28;2327.67;0.1386;0.1553;0.1447;0.1688
2019-07-01;2329.74;0.1308;0.1558;0.1534;0.1656
2019-07-02;2341.09;0.1295;0.148;0.1332;0.1702
2019-07-03;2345.56;0.1291;0.1668;0.1423;0.1682
2019-07-04;2356.49;0.1285;0.1554;0.1447;0.164
2019-07-05;2342.01;0.1297;0.153;0.1426;0.1691
2019-07-08;2339.07;0.119;0.1505;0.142;0.1678
2019-07-09;2312.63;0.1243;0.1468;0.1421;0.1646
2019-07-10;2312.77;0.1243;0.1468;0.1434;0.1521
2019-07-11;2316.95;0.123;0.1685;0.1448;0.1838
2019-07-12;2315.36;0.1211;0.1488;0.1486;0.1674
2019-07-15;2324.21;0.119;0.1495;0.1458;0.1674
2019-07-16;2321.52;0.1168;0.1542;0.1476;0.1661
2019-07-17;2306.67;0.1182;0.1507;0.1496;0.1636
2019-07-18;2321.41;0.0943;0.1512;0.1445;0.1604
2019-07-19;2344.03;0.0998;0.1484;0.1464;0.15
2019-07-22;2342.51;0.098;0.1488;0.1483;0.15
2019-07-23;2335.86;0.0927;0.1472;0.1424;0.1596
2019-07-24;2335.41;0.0815;0.1466;0.1393;0.1577
2019-07-25;2310.31;0.0883;0.1494;0.1419;0.1605
2019-07-26;2305.79;0.0836;0.1509;0.1457;0.1617
2019-07-29;2285.93;0.0878;0.1582;0.1477;0.1679
2019-07-30;2263.92;0.0927;0.1488;0.1474;0.1494
2019-07-31;2277.37;0.0937;0.1479;0.1472;0.1518
2019-08-01;2240.78;0.1062;0.1497;0.1466;0.1544
2019-08-02;2216.51;0.1073;0.1551;0.1519;0.1576
2019-08-05;2164.14;0.1297;0.1627;0.1634;0.1595
2019-08-06;2156.23;0.1294;0.1626;0.1629;0.162
2019-08-07;2138.23;0.1276;0.1619;0.161;0.1627
2019-08-08;2158.88;0.1353;0.1703;0.166;0.1721
2019-08-09;2127.61;0.1395;0.1689;0.1642;0.1826
2019-08-12;2109.73;0.1397;0.1686;0.1652;0.177
2019-08-13;2140.19;0.152;0.1577;0.1647;0.1559
2019-08-14;2078.39;0.1754;0.179;0.1739;0.1834
2019-08-16;2064.12;0.1754;0.1854;0.1747;0.1906
2019-08-19;2102.23;0.1899;0.1828;0.1791;0.1902
2019-08-20;2110.11;0.1852;0.1798;0.1685;0.1891
2019-08-21;2105.88;0.1848;0.176;0.1745;0.1776
2019-08-22;2108.05;0.1859;0.1885;0.1824;0.194
2019-08-23;2103.68;0.1854;0.1939;0.1821;0.2005
2019-08-26;2098.41;0.1844;0.1976;0.1785;0.2122
2019-08-27;2095.45;0.1845;0.194;0.1988;0.1891
2019-08-28;2051.44;0.1931;0.2107;0.1933;0.2287
2019-08-29;2069.33;0.1981;0.217;0.2179;0.2165
2019-08-30;2135.25;0.2319;0.2092;0.2119;0.2077
2019-09-02;2144.48;0.2281;0.213;0.2005;0.2175
2019-09-03;2107.16;0.2325;0.2058;0.1884;0.2089
2019-09-04;2102.73;0.2188;0.208;0.2126;0.2047
2019-09-05;2106.89;0.2189;0.2064;0.2342;0.2019
2019-09-06;2122.6;0.2191;0.2078;0.2163;0.2057
2019-09-09;2174.41;0.233;0.2141;0.2167;0.2115
2019-09-10;2187.8;0.2271;0.1801;0.1752;0.2155
2019-09-11;2189.21;0.2243;0.1941;0.1742;0.2076
2019-09-12;2189.07;0.2196;0.1723;0.1879;0.1715
2019-09-13;2200.95;0.1895;0.1817;0.1938;0.1764
2019-09-16;2217.84;0.1869;0.2027;0.2216;0.1999
2019-09-17;2192.71;0.1854;0.183;0.1838;0.1828
2019-09-18;2205.02;0.1857;0.2308;0.2337;0.2295
2019-09-19;2191.61;0.1874;0.1942;0.2073;0.1862
2019-09-20;2171.75;0.1913;0.1695;0.16;0.173
2019-09-23;2147.32;0.1961;0.1798;0.164;0.1849
2019-09-24;2175.24;0.2;0.1674;0.1611;0.1756
2019-09-25;2159.68;0.2021;0.1791;0.17;0.1842
2019-09-26;2172.47;0.1846;0.1844;0.1835;0.1901
2019-09-27;2186.31;0.1838;0.1789;0.1699;0.1842
2019-09-30;2173.29;0.1527;0.1881;0.1693;0.1969
2019-10-01;2152.5;0.1563;0.1811;0.1647;0.1927
2019-10-02;2098.28;0.1698;0.187;0.1779;0.196
2019-10-03;2099.3;0.1696;0.1852;0.1814;0.1886
2019-10-04;2121.16;0.1734;0.1896;0.1842;0.1917
2019-10-07;2121.87;0.1715;0.1871;0.1731;0.1928
2019-10-08;2131.83;0.1483;0.1824;0.1735;0.1959
2019-10-09;2134.37;0.1463;0.1822;0.1831;0.1817
2019-10-10;2122.99;0.1468;0.1915;0.1825;0.1978
2019-10-11;2159.91;0.1607;0.1898;0.1812;0.199
2019-10-14;2148.53;0.1599;0.1923;0.1788;0.2006
2019-10-15;2154.8;0.1574;0.1917;0.1805;0.2011
2019-10-16;2156.06;0.1531;0.1903;0.1785;0.1997
2019-10-17;2173.75;0.1548;0.1842;0.1783;0.1891
2019-10-18;2164.75;0.154;0.1851;0.1773;0.1896
2019-10-21;2183.25;0.1538;0.1919;0.1966;0.186
2019-10-22;2212.15;0.154;0.1855;0.1801;0.1869
2019-10-23;2208.54;0.1484;0.1811;0.1789;0.1813
2019-10-24;2208.36;0.1456;0.1788;0.1702;0.1807
2019-10-25;2175.27;0.1548;0.1778;0.1666;0.1899
2019-10-28;2211.8;0.1641;0.1748;0.1756;0.1747
2019-10-29;2227.93;0.1639;0.181;0.1678;0.184
2019-10-30;2227.38;0.1592;0.1736;0.1652;0.1778
2019-10-31;2194.1;0.1393;0.1842;0.16;0.1938
2019-11-04;2264.06;0.1725;0.1704;0.1646;0.1753
2019-11-05;2272.45;0.1707;0.1762;0.1649;0.1787
2019-11-06;2255.34;0.1746;0.1711;0.1665;0.1731
2019-11-07;2272.17;0.1752;0.1696;0.1658;0.1708
2019-11-08;2255.46;0.1789;0.1708;0.1653;0.1775
2019-11-12;2248.81;0.1777;0.1721;0.1672;0.1752
2019-11-13;2235.52;0.1718;0.1755;0.1622;0.1844
2019-11-14;2226.15;0.1713;0.1725;0.1676;0.1762
2019-11-15;2233.87;0.1714;0.1654;0.16;0.1837
2019-11-18;2229.92;0.1718;0.1738;0.1632;0.1856
2019-11-19;2207.25;0.1747;0.1674;0.1636;0.1748
2019-11-20;2194.58;0.1754;0.1631;0.1587;0.1738
2019-11-21;2179.53;0.1748;0.1677;0.1635;0.1786
2019-11-22;2188.24;0.1688;0.1643;0.1614;0.1718
2019-11-25;2197.54;0.1695;0.166;0.1631;0.1701
2019-11-26;2190.58;0.1698;0.1652;0.1565;0.1797
2019-11-27;2181.33;0.1618;0.17;0.1584;0.18
2019-11-28;2169.09;0.151;0.165;0.1615;0.1729
2019-11-29;2158.94;0.1485;0.1672;0.1631;0.1735
2019-12-02;2122.3;0.158;0.1666;0.1599;0.1702
2019-12-03;2089.92;0.1584;0.1687;0.1723;0.1667
2019-12-04;2081.89;0.0991;0.1697;0.174;0.1636
2019-12-05;2092.12;0.1003;0.1784;0.1729;0.1808
2019-12-06;2073.11;0.1012;0.1765;0.1694;0.1937
2019-12-09;2066.55;0.0922;0.1683;0.1606;0.1847
2019-12-10;2054.11;0.0918;0.1858;0.1858;0.186
2019-12-11;2047.34;0.0918;0.1732;0.1698;0.1854
2019-12-12;2102.19;0.1414;0.1856;0.1886;0.1818
2019-12-13;2106.51;0.1423;0.1814;0.1712;0.1828
2019-12-16;2112.93;0.1421;0.1952;0.1875;0.208
2019-12-17;2132.25;0.1479;0.2023;0.1911;0.214
2019-12-18;2131.85;0.145;0.2111;0.2022;0.2209
2019-12-19;2133.72;0.1445;0.2207;0.2185;0.2214
2019-12-20;2128.04;0.1431;0.1749;0.1737;0.1767
2019-12-23;2142.54;0.1447;0.1756;0.1696;0.1834
2019-12-27;2151.74;0.1448;0.1754;0.1707;0.1773
2019-12-30;2150.09;0.1445;0.1746;0.1704;0.179
2020-01-02;2200.1;0.1661;0.1755;0.1745;0.1788
2020-01-03;2173.97;0.1705;0.1759;0.1702;0.185
2020-01-07;2145.01;0.1762;0.1741;0.1671;0.1781
2020-01-08;2115.99;0.1723;0.1708;0.1663;0.1771
2020-01-09;2157.61;0.1758;0.176;0.173;0.1817
2020-01-10;2167.91;0.175;0.1731;0.171;0.1741
2020-01-13;2194.42;0.1784;0.1744;0.169;0.1834
2020-01-14;2182.96;0.1757;0.1688;0.1625;0.1798
2020-01-15;2165.08;0.1787;0.1737;0.1632;0.1781
2020-01-16;2173.74;0.1762;0.1689;0.1603;0.1806
2020-01-17;2175.95;0.1749;0.1688;0.1662;0.1725
2020-01-20;2178.06;0.1522;0.1697;0.169;0.1701
2020-01-21;2158.04;0.1569;0.1682;0.1623;0.1738
2020-01-22;2146.56;0.1583;0.1725;0.1612;0.1783
2020-01-23;2148.41;0.1553;0.1625;0.1568;0.166
2020-01-24;2154.28;0.1555;0.1614;0.1631;0.1579
2020-01-27;2083.79;0.1951;0.1615;0.1635;0.1568
2020-01-28;2098.04;0.1969;0.1701;0.1668;0.1715
2020-01-29;2098.18;0.1951;0.1678;0.1683;0.1673
2020-01-30;2079.98;0.1958;0.1637;0.1648;0.1626
2020-01-31;2065.9;0.1966;0.158;0.158;0.1579
2020-02-03;2072.88;0.1757;0.1612;0.1489;0.1735
2020-02-04;2106.63;0.1842;0.165;0.1643;0.1661
2020-02-05;2122.91;0.1814;0.1543;0.1535;0.1576
2020-02-06;2111.76;0.176;0.1504;0.1539;0.1454
2020-02-07;2110.2;0.1607;0.1541;0.1461;0.1559
2020-02-10;2092.89;0.1611;0.1593;0.1547;0.1715
2020-02-11;2107.4;0.1563;0.1549;0.1502;0.1585
2020-02-12;2126.31;0.1602;0.155;0.1569;0.1541
2020-02-13;2120.07;0.1583;0.1565;0.1511;0.158
2020-02-14;2115.29;0.1573;0.1573;0.1572;0.1574
2020-02-17;2121.14;0.1577;0.1562;0.1532;0.1586
2020-02-18;2113.49;0.1577;0.1595;0.1516;0.1633
2020-02-19;2115.18;0.1552;0.1608;0.1455;0.1715
2020-02-20;2099.88;0.1561;0.1551;0.1498;0.1571
2020-02-21;2088.53;0.1566;0.1508;0.1459;0.1623
2020-02-24;2000.9;0.2124;0.1843;0.1796;0.1913
2020-02-25;1945.71;0.2035;0.1851;0.1792;0.2097
2020-02-26;1933.51;0.2003;0.2082;0.2122;0.2049
2020-02-27;1850.61;0.2433;0.2232;0.2058;0.2717
2020-02-28;1768.91;0.2791;0.2522;0.2425;0.3081
2020-03-02;1807.7;0.2974;0.2701;0.2616;0.2754
2020-03-03;1889.67;0.3452;0.2704;0.2551;0.2902
2020-03-04;1860.95;0.3386;0.2508;0.2243;0.2592
2020-03-05;1822.85;0.3385;0.2576;0.2263;0.3044
2020-03-06;1764.81;0.3495;0.2783;0.2504;0.3518
2020-03-09;1625.99;0.4316;0.3352;0.3269;0.3625
2020-03-10;1599.48;0.4315;0.3595;0.3293;0.4007
2020-03-11;1505.64;0.4556;0.3747;0.3511;0.4715
2020-03-12;1305.73;0.6247;0.533;0.5015;0.6624
2020-03-13;1365.97;0.6659;0.5378;0.4933;0.629
2020-03-16;1341.54;0.6625;0.9969;0.927;1.0778
2020-03-17;1429.28;0.7222;0.535;0.5096;0.6069
2020-03-18;1401.29;0.72;0.7585;0.7095;0.8884
2020-03-19;1469.43;0.7545;0.7748;0.8171;0.7316
2020-03-20;1488.42;0.7612;0.4208;0.3747;0.4512
2020-03-23;1405.45;0.7731;0.4789;0.4046;0.5956
2020-03-24;1451.02;0.7874;0.4622;0.3251;0.5368
2020-03-25;1441.83;0.7865;0.3883;0.3293;0.4818
2020-03-26;1492.01;0.8043;0.4366;0.3695;0.4894
2020-03-27;1475.9;0.796;0.3899;0.3085;0.5049
2020-03-30;1477.65;0.7868;0.3692;0.2926;0.5276
2020-03-31;1512.84;0.7877;0.4522;0.3135;0.5194
2020-04-01;1482.42;0.7642;0.5012;0.3785;0.5502
2020-04-02;1491.55;0.7665;0.44;0.3311;0.4872
2020-04-03;1506.48;0.7688;0.4522;0.3649;0.4861
2020-04-06;1581.05;0.7888;0.416;0.307;0.4787
2020-04-07;1603.5;0.739;0.3526;0.3067;0.3876
2020-04-08;1579.18;0.7387;0.3852;0.3231;0.4386
2020-04-09;1615.72;0.709;0.4101;0.3142;0.4676
2020-04-14;1662.4;0.4699;0.3824;0.2864;0.4079
2020-04-15;1606.21;0.479;0.3867;0.2829;0.433
2020-04-16;1597.9;0.4722;0.3548;0.2913;0.4339
2020-04-17;1625.59;0.4289;0.3484;0.2934;0.457
2020-04-20;1640.06;0.4182;0.4074;0.2942;0.4428
2020-04-21;1573.44;0.4246;0.4004;0.3078;0.4716
2020-04-22;1605.12;0.4274;0.3853;0.3062;0.4403
2020-04-23;1626.1;0.365;0.3924;0.292;0.4192
2020-04-24;1601.91;0.3607;0.3548;0.3061;0.421
2020-04-27;1591.97;0.3606;0.3725;0.3016;0.4125
2020-04-28;1594.25;0.3441;0.3554;0.3052;0.4041
2020-04-29;1651.33;0.3574;0.3682;0.2885;0.4447
2020-04-30;1648.68;0.3579;0.3296;0.2883;0.3428
2020-05-04;1600.65;0.3709;0.4047;0.2893;0.4311
2020-05-05;1598.84;0.3616;0.3087;0.2671;0.4041
2020-05-06;1567.98;0.3703;0.3316;0.2775;0.4346
2020-05-07;1587.35;0.371;0.3178;0.2908;0.3803
2020-05-08;1606.5;0.3333;0.3481;0.2807;0.3919
2020-05-11;1587.31;0.3324;0.317;0.2699;0.3951
2020-05-12;1622.51;0.3366;0.3098;0.2619;0.3661
2020-05-13;1614.32;0.3276;0.3254;0.2597;0.3725
2020-05-14;1579.16;0.3187;0.3054;0.2633;0.3772
2020-05-15;1572.55;0.2966;0.2805;0.2583;0.3573
2020-05-18;1639.08;0.3309;0.3105;0.2547;0.3495
2020-05-19;1640.18;0.3257;0.2771;0.2429;0.3018
2020-05-20;1652.64;0.3253;0.2833;0.2478;0.3077
2020-05-21;1637.84;0.2896;0.3397;0.2538;0.3859
2020-05-22;1630.44;0.2827;0.2906;0.2417;0.3302
2020-05-25;1644.74;0.2807;0.2719;0.2484;0.3036
2020-05-26;1709.71;0.3043;0.2613;0.2448;0.3009
2020-05-27;1707.59;0.3029;0.2412;0.231;0.2803
2020-05-28;1718.45;0.303;0.2473;0.2302;0.2768
2020-05-29;1722.65;0.2799;0.2591;0.2307;0.2841
2020-06-01;1733.52;0.28;0.256;0.2287;0.2878
2020-06-02;1736.36;0.2544;0.2519;0.2302;0.2553
2020-06-03;1766.85;0.258;0.2317;0.2291;0.2656
2020-06-04;1786.58;0.2428;0.2506;0.2262;0.2835
2020-06-05;1842.47;0.257;0.2393;0.2236;0.2458
2020-06-08;1841.25;0.2577;0.2627;0.2556;0.2641
2020-06-09;1835.59;0.2513;0.2677;0.231;0.2852
2020-06-10;1841.18;0.2454;0.2722;0.2385;0.2812
2020-06-12;1788.83;0.2718;0.3425;0.3288;0.3514
2020-06-15;1741.47;0.2783;0.3752;0.3476;0.3996
2020-06-16;1798;0.2919;0.3583;0.3497;0.3621
2020-06-17;1787.81;0.2645;0.4061;0.384;0.4272
2020-06-18;1795.86;0.2642;0.4309;0.451;0.4122
2020-06-19;1807.85;0.2641;0.2632;0.2475;0.3321
2020-06-22;1797.05;0.2624;0.2871;0.2369;0.304
2020-06-23;1825.99;0.2632;0.2595;0.2375;0.2984
2020-06-24;1784.23;0.2809;0.2496;0.225;0.2889
2020-06-25;1793.36;0.2504;0.2342;0.2257;0.2941
2020-06-26;1759.43;0.2611;0.2486;0.226;0.2659
2020-06-29;1769.47;0.261;0.2293;0.2236;0.2775
2020-06-30;1758.82;0.2622;0.2202;0.2171;0.2773
2020-07-01;1772.38;0.2626;0.2538;0.2163;0.3082
2020-07-02;1804.01;0.269;0.2756;0.2323;0.2872
2020-07-03;1800.96;0.263;0.2622;0.2259;0.266
2020-07-06;1818.55;0.2624;0.2577;0.2141;0.2753
2020-07-07;1800.93;0.2404;0.2435;0.217;0.2486
2020-07-08;1788.22;0.2413;0.2628;0.2213;0.2935
2020-07-09;1791.68;0.2415;0.2587;0.2295;0.2672
2020-07-10;1797.27;0.2415;0.2602;0.2271;0.2767
2020-07-13;1801.64;0.2192;0.2637;0.2161;0.2856
2020-07-14;1771.7;0.2056;0.2528;0.2171;0.2757
2020-07-15;1794.78;0.1776;0.2492;0.2192;0.2786
2020-07-16;1799.08;0.1766;0.2588;0.2209;0.2667
2020-07-17;1796.04;0.176;0.2409;0.2188;0.2634
2020-07-20;1840.6;0.1947;0.2428;0.216;0.2541
2020-07-21;1845.34;0.1931;0.2333;0.2127;0.2476
2020-07-22;1830.61;0.1878;0.2297;0.2209;0.2379
2020-07-23;1820.25;0.1691;0.2719;0.1991;0.2834
2020-07-24;1810.33;0.1698;0.2434;0.2126;0.2778
2020-07-27;1830.87;0.1578;0.2193;0.2;0.2619
2020-07-28;1823.52;0.1584;0.2175;0.1934;0.2335
2020-07-29;1824.53;0.1561;0.2334;0.2003;0.2572
2020-07-30;1763.22;0.1984;0.2175;0.2036;0.2843
2020-07-31;1767.54;0.1876;0.2337;0.2097;0.2695
2020-08-03;1804.38;0.2022;0.2226;0.2091;0.2292
2020-08-04;1811.46;0.1996;0.2255;0.2077;0.2405
2020-08-05;1833.2;0.2007;0.2225;0.2076;0.2393
2020-08-06;1818.64;0.2012;0.243;0.2043;0.2536
2020-08-07;1817.23;0.2012;0.2253;0.2016;0.2274
2020-08-10;1823.15;0.2012;0.2268;0.203;0.2427
2020-08-11;1847.73;0.206;0.2174;0.2081;0.2293
2020-08-12;1855.86;0.1954;0.2304;0.2105;0.2386
2020-08-13;1858.35;0.1914;0.2272;0.2144;0.2321
2020-08-14;1856.56;0.1916;0.2238;0.2169;0.2282
2020-08-17;1862.12;0.1913;0.2313;0.208;0.2429
2020-08-18;1840.33;0.1774;0.2273;0.2322;0.2246
2020-08-19;1833.22;0.1776;0.2241;0.2226;0.2256
2020-08-20;1815.03;0.1788;0.2022;0.2002;0.2056
2020-08-21;1820.6;0.1781;0.2193;0.207;0.2294
2020-08-24;1841.46;0.1812;0.2098;0.1934;0.2206
2020-08-25;1821.29;0.1814;0.2017;0.1883;0.2132
2020-08-26;1848.35;0.1881;0.1946;0.1797;0.2343
2020-08-27;1846.5;0.1882;0.2025;0.1766;0.2269
2020-08-28;1829.79;0.1442;0.1966;0.1794;0.2397
2020-08-31;1800.21;0.1573;0.1945;0.1852;0.2355
2020-09-01;1772.61;0.1495;0.2083;0.1786;0.2502
2020-09-02;1785.44;0.1513;0.2123;0.1881;0.2453
2020-09-03;1769.19;0.1466;0.2128;0.1949;0.2302
2020-09-04;1758.11;0.1458;0.2183;0.1948;0.2313
2020-09-07;1772.85;0.1499;0.2291;0.2044;0.2386
2020-09-08;1733.88;0.1658;0.1915;0.1672;0.2458
2020-09-09;1773.37;0.1794;0.223;0.2019;0.2331
2020-09-10;1764.86;0.1781;0.2184;0.2095;0.2316
2020-09-11;1772.89;0.1793;0.1927;0.1858;0.2127
2020-09-14;1758.65;0.1804;0.2423;0.2064;0.2538
2020-09-15;1743.93;0.1803;0.2103;0.1832;0.2562
2020-09-16;1738.1;0.1775;0.1948;0.186;0.2093
2020-09-17;1745.73;0.1791;0.2221;0.2074;0.279
2020-09-18;1731.76;0.1782;0.1806;0.1729;0.1828
2020-09-21;1682.26;0.1999;0.1808;0.172;0.2103
2020-09-22;1693.09;0.1957;0.2009;0.1795;0.2343
2020-09-23;1685.4;0.1941;0.1757;0.1689;0.2262
2020-09-24;1665.96;0.1835;0.1861;0.185;0.1988
2020-09-25;1674.14;0.1863;0.2067;0.1901;0.227
2020-09-28;1738.44;0.2368;0.1896;0.1855;0.1961
2020-09-29;1718.21;0.2339;0.1927;0.1841;0.2529
2020-09-30;1712.73;0.2289;0.1955;0.1878;0.2107
2020-10-01;1694.18;0.2287;0.1864;0.1788;0.2093
2020-10-02;1697.39;0.2278;0.2023;0.1805;0.2295
2020-10-05;1731.85;0.2397;0.2076;0.1889;0.22
2020-10-06;1735.45;0.2377;0.1968;0.1827;0.2142
2020-10-07;1736.61;0.2246;0.18;0.1704;0.2095
2020-10-08;1719.91;0.2112;0.1982;0.1705;0.2185
2020-10-09;1698.91;0.2143;0.1816;0.1721;0.2219
2020-10-12;1683.21;0.2144;0.2026;0.1851;0.2305
2020-10-13;1660.12;0.2173;0.1932;0.1876;0.2051
2020-10-14;1670.26;0.2183;0.2063;0.1961;0.2117
2020-10-15;1627.59;0.2337;0.1969;0.1885;0.2666
2020-10-16;1655.36;0.2428;0.2263;0.208;0.2315
2020-10-19;1648.11;0.242;0.198;0.1891;0.2266
2020-10-20;1656.34;0.2224;0.2095;0.1882;0.2453
2020-10-21;1641.42;0.2226;0.2194;0.1859;0.2397
2020-10-22;1642.7;0.2225;0.2273;0.1993;0.2341
2020-10-23;1645.32;0.2193;0.2214;0.1891;0.2222
2020-10-26;1631.66;0.22;0.2155;0.1874;0.2311
2020-10-27;1625.54;0.1674;0.2564;0.1935;0.2875
2020-10-28;1549.74;0.2274;0.2339;0.2243;0.2873
2020-10-29;1542.76;0.2274;0.2565;0.2266;0.2982
2020-10-30;1515.97;0.2307;0.2801;0.2739;0.3069
2020-11-02;1556.14;0.2547;0.2777;0.2328;0.3087
2020-11-03;1636.28;0.3076;0.2631;0.2424;0.2735
2020-11-04;1640.94;0.3078;0.253;0.2184;0.2739
2020-11-05;1670.43;0.3158;0.2512;0.239;0.2575
2020-11-06;1697.49;0.3204;0.2474;0.2154;0.265
2020-11-09;1765.71;0.3462;0.2405;0.2188;0.2518
2020-11-10;1779.34;0.3442;0.2292;0.2005;0.2421
2020-11-12;1771.49;0.34;0.2335;0.1999;0.2624
2020-11-13;1749.41;0.3441;0.2351;0.2211;0.2388
2020-11-16;1799.02;0.3392;0.223;0.2156;0.2265
2020-11-17;1793.56;0.3372;0.2115;0.1943;0.2308
2020-11-18;1810.43;0.3363;0.205;0.2035;0.2051
2020-11-19;1789.79;0.3409;0.2143;0.202;0.2604
2020-11-20;1820.85;0.3407;0.2286;0.2094;0.2409
2020-11-23;1832.04;0.3403;0.2083;0.1959;0.2429
2020-11-24;1859.42;0.3417;0.243;0.2077;0.2515
2020-11-25;1860.15;0.3384;0.2519;0.2034;0.268
2020-11-26;1849.57;0.3392;0.234;0.2013;0.2485
2020-11-27;1852.69;0.2768;0.2296;0.1981;0.2447
2020-11-30;1830.04;0.2828;0.2422;0.216;0.2584
2020-12-01;1853.38;0.2669;0.2232;0.2061;0.2373
2020-12-02;1897.97;0.2652;0.2201;0.2046;0.2307
2020-12-03;1890.11;0.2227;0.2039;0.1881;0.2224
2020-12-04;1947.68;0.2362;0.2137;0.2108;0.2142
2020-12-07;1958.53;0.2337;0.2204;0.1954;0.2468
